ap_car,ap_cat,ap_chair,ap_dog,ap_person,checkpoint,checkpoint_path,conf_thresh,mAP@0.5,max_det,micro_precision,micro_recall,mode,nms_iou_thresh,num_predictions,precision_car,precision_cat,precision_chair,precision_dog,precision_person,recall_car,recall_cat,recall_chair,recall_dog,recall_person
0.339838,0.845504,0.35042,0.814359,0.486334,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.567291,50,0.082926,0.890153,classwise_current_max50,0.45,21694,0.041342,0.465116,0.058745,0.319257,0.089855,0.90106,0.909091,0.776596,0.917476,0.908752
0.339158,0.845622,0.349722,0.814823,0.485662,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.566997,30,0.099268,0.879268,classwise_current_max30,0.45,17901,0.052159,0.469208,0.067559,0.325862,0.106752,0.883392,0.909091,0.751773,0.917476,0.899441
0.32039,0.858277,0.342808,0.813914,0.470977,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.561273,100,0.033282,0.940129,raw_max100,0.5,57088,0.016407,0.192483,0.022642,0.125631,0.036935,0.932862,0.960227,0.87234,0.966019,0.951583
0.32039,0.857094,0.342459,0.813291,0.470868,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.56082,100,0.037691,0.935675,raw_max100,0.5,50171,0.01855,0.228571,0.025742,0.147212,0.041663,0.932862,0.954545,0.858156,0.961165,0.94879
0.320322,0.85561,0.342361,0.81249,0.470745,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.560306,100,0.041946,0.932212,raw_max100,0.5,44915,0.020598,0.261346,0.02912,0.167091,0.046071,0.929329,0.948864,0.85461,0.956311,0.945996
0.320845,0.858405,0.342304,0.808221,0.470984,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.560152,50,0.044829,0.927759,raw_max50,0.5,41826,0.023686,0.199528,0.030054,0.131757,0.049313,0.922261,0.960227,0.85461,0.946602,0.939479
0.320322,0.85561,0.342145,0.810779,0.470656,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.559902,100,0.04636,0.929243,raw_max100,0.5,40509,0.022674,0.292982,0.032655,0.190244,0.05071,0.929329,0.948864,0.847518,0.946602,0.944134
0.320845,0.857187,0.341955,0.808221,0.470937,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.559829,50,0.049515,0.925285,raw_max50,0.5,37766,0.026048,0.233983,0.033259,0.152941,0.054202,0.922261,0.954545,0.843972,0.946602,0.938547
0.32075,0.855674,0.34183,0.807397,0.470779,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.559286,50,0.053902,0.921821,raw_max50,0.5,34563,0.02823,0.266348,0.036761,0.171833,0.058601,0.918728,0.948864,0.840426,0.941748,0.935754
0.32075,0.855674,0.341694,0.806558,0.470723,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.55908,50,0.058384,0.920336,raw_max50,0.5,31858,0.030257,0.295575,0.04028,0.195344,0.063332,0.918728,0.948864,0.836879,0.936893,0.934823
0.320322,0.853753,0.341546,0.808831,0.470358,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.558962,100,0.050574,0.922316,raw_max100,0.5,36857,0.024793,0.328713,0.03572,0.211855,0.055136,0.929329,0.943182,0.829787,0.936893,0.938547
0.320232,0.851733,0.341409,0.808831,0.470084,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.558458,100,0.05503,0.918357,raw_max100,0.5,33727,0.026855,0.36105,0.039707,0.23253,0.059646,0.925795,0.9375,0.826241,0.936893,0.933892
0.32075,0.85567,0.340939,0.804564,0.470207,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.558426,50,0.067863,0.912914,classwise_current_max50,0.5,27187,0.036958,0.294533,0.047162,0.215819,0.072163,0.918728,0.948864,0.819149,0.927184,0.927374
0.32075,0.85567,0.340939,0.804564,0.470207,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.558426,50,0.067863,0.912914,classwise_current_max50,0.5,27187,0.036958,0.294533,0.047162,0.215819,0.072163,0.918728,0.948864,0.819149,0.927184,0.927374
0.32075,0.85567,0.340939,0.804564,0.470207,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.558426,50,0.067863,0.912914,classwise_current_max50,0.5,27187,0.036958,0.294533,0.047162,0.215819,0.072163,0.918728,0.948864,0.819149,0.927184,0.927374
0.32075,0.85567,0.340939,0.804564,0.470207,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.558426,50,0.067863,0.912914,classwise_current_max50,0.5,27187,0.036958,0.294533,0.047162,0.215819,0.072163,0.918728,0.948864,0.819149,0.927184,0.927374
0.32075,0.853806,0.341103,0.804564,0.470475,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.55814,50,0.062616,0.914894,raw_max50,0.5,29529,0.032342,0.330677,0.043243,0.215819,0.067852,0.918728,0.943182,0.822695,0.927184,0.931099
0.318209,0.855824,0.340542,0.805022,0.470705,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.15,0.558061,30,0.084113,0.89807,classwise_current_max30,0.5,21578,0.047492,0.300901,0.055626,0.224442,0.090031,0.879859,0.948864,0.780142,0.927184,0.919926
0.318209,0.855824,0.340542,0.805022,0.470705,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.2,0.558061,30,0.084113,0.89807,classwise_current_max30,0.5,21578,0.047492,0.300901,0.055626,0.224442,0.090031,0.879859,0.948864,0.780142,0.927184,0.919926
0.318209,0.855824,0.340542,0.805022,0.470705,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.25,0.558061,30,0.084113,0.89807,classwise_current_max30,0.5,21578,0.047492,0.300901,0.055626,0.224442,0.090031,0.879859,0.948864,0.780142,0.927184,0.919926
0.318209,0.855824,0.340542,0.805022,0.470705,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.3,0.558061,30,0.084113,0.89807,classwise_current_max30,0.5,21578,0.047492,0.300901,0.055626,0.224442,0.090031,0.879859,0.948864,0.780142,0.927184,0.919926
0.32075,0.853806,0.340939,0.804564,0.470207,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.558053,50,0.067987,0.91242,classwise_current_max50,0.5,27123,0.036958,0.33002,0.047162,0.215819,0.072163,0.918728,0.943182,0.819149,0.927184,0.927374
0.318209,0.853938,0.340542,0.805022,0.470705,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.35,0.557683,30,0.084294,0.897575,classwise_current_max30,0.5,21520,0.047492,0.334004,0.055626,0.224442,0.090031,0.879859,0.943182,0.780142,0.927184,0.919926
0.32075,0.851778,0.340939,0.804564,0.470207,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.557648,50,0.068269,0.911925,classwise_current_max50,0.5,26996,0.036958,0.362637,0.047162,0.236973,0.072163,0.918728,0.9375,0.819149,0.927184,0.927374
0.32075,0.851778,0.340939,0.804564,0.470207,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.557648,50,0.067096,0.911925,raw_max50,0.5,27468,0.034579,0.362637,0.047162,0.236973,0.072226,0.918728,0.9375,0.819149,0.927184,0.927374
0.320232,0.847508,0.341111,0.807637,0.469913,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.55728,100,0.059788,0.914399,raw_max100,0.5,30909,0.029218,0.381733,0.043618,0.255659,0.06465,0.925795,0.926136,0.819149,0.932039,0.931099
0.318209,0.851888,0.340542,0.805022,0.470705,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.4,0.557273,30,0.084716,0.897081,classwise_current_max30,0.5,21401,0.047492,0.366667,0.055626,0.245186,0.090031,0.879859,0.9375,0.780142,0.927184,0.919926
0.320127,0.845198,0.340624,0.807637,0.469532,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.556624,100,0.064788,0.908956,raw_max100,0.5,28354,0.031713,0.412214,0.047659,0.278261,0.06972,0.922261,0.920455,0.808511,0.932039,0.925512
0.32075,0.847533,0.340589,0.803355,0.470002,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.556446,50,0.0718,0.907966,raw_max50,0.5,25557,0.036958,0.383529,0.051025,0.258856,0.077126,0.918728,0.926136,0.812057,0.92233,0.924581
0.32075,0.847533,0.340589,0.803355,0.470002,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.556446,50,0.0718,0.907966,classwise_current_max50,0.5,25557,0.036958,0.383529,0.051025,0.258856,0.077126,0.918728,0.926136,0.812057,0.92233,0.924581
0.318209,0.847609,0.340542,0.803777,0.47045,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.45,0.556118,30,0.088574,0.894112,classwise_current_max30,0.5,20401,0.047492,0.386256,0.060011,0.265363,0.095132,0.879859,0.926136,0.780142,0.92233,0.917132
0.320618,0.845218,0.340024,0.803355,0.469627,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.555768,50,0.076697,0.903018,raw_max50,0.5,23795,0.039488,0.413265,0.054868,0.28065,0.082005,0.915194,0.920455,0.801418,0.92233,0.919926
0.320618,0.845218,0.340024,0.803355,0.469627,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.555768,50,0.076697,0.903018,classwise_current_max50,0.5,23795,0.039488,0.413265,0.054868,0.28065,0.082005,0.915194,0.920455,0.801418,0.92233,0.919926
0.318209,0.845276,0.340318,0.803777,0.470081,phaseB,checkpoints/best_map_resnet50_mse_mosaic_phaseB.pth,0.5,0.555532,30,0.093719,0.891143,classwise_current_max30,0.5,19217,0.05007,0.416452,0.064602,0.287009,0.100071,0.879859,0.920455,0.776596,0.92233,0.913408
